GEO_UNIT,WEEK,CHANNEL,BRAND,SUB_BRAND,FEATURE,VALUE
FR,27-04-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,9.153745928
FR,27-04-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.493443939
FR,27-04-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,0.991859008
FR,27-04-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,0.996928941
FR,4/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,9.022810591
FR,4/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,734.0
FR,4/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,8.0
FR,4/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,0.0
FR,4/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,0.0
FR,4/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,67.15084861
FR,4/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,4/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,9.587134149
FR,4/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,4/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2831.0
FR,4/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,9.132163743
FR,4/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.439376309
FR,4/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,0.994235946
FR,4/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,1.002641692
FR,11/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,9.285935284
FR,11/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,744.0
FR,11/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,5.0
FR,11/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,0.0
FR,11/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,0.0
FR,11/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,71.4914271
FR,11/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,11/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,10.00997
FR,11/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,11/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2898.0
FR,11/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,9.148425787
FR,11/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.46074293
FR,11/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,0.992444938
FR,11/5/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,1.000384109
FR,18-05-2020,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,9.407588142
FR,18-05-2020,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,733.0
FR,18-05-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,5.0
FR,18-05-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,4.0
FR,18-05-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,0.0
FR,18-05-2020,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,74.48712944
FR,18-05-2020,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,18-05-2020,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,10.23793055
FR,18-05-2020,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,18-05-2020,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2847.0
FR,18-05-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,9.139051919
FR,18-05-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.414384882
FR,18-05-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,0.993477322
FR,18-05-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,1.005282269
FR,25-05-2020,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,9.381111855
FR,25-05-2020,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,723.0
FR,25-05-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,17.0
FR,25-05-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,9.0
FR,25-05-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,8.0
FR,25-05-2020,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,74.54230855
FR,25-05-2020,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,25-05-2020,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,10.11912759
FR,25-05-2020,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,25-05-2020,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2751.0
FR,25-05-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,9.0996483
FR,25-05-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.37267525
FR,25-05-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,0.99781701
FR,25-05-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,1.009689282
FR,1/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,9.427431156
FR,1/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,724.0
FR,1/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,20.0
FR,1/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,10.0
FR,1/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,6.0
FR,1/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,75.68777438
FR,1/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,1/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,10.05374578
FR,1/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,1/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2783.0
FR,1/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,9.150172329
FR,1/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.41527692
FR,1/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,0.992252584
FR,1/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,1.005188017
FR,8/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,9.462858751
FR,8/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,719.0
FR,8/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,9.0
FR,8/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,6.0
FR,8/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,2.0
FR,8/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,75.97214406
FR,8/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,8/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,10.10366492
FR,8/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,8/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2759.0
FR,8/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,9.169581346
FR,8/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.459891892
FR,8/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,0.990114986
FR,8/6/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,1.000474029
FR,15-06-2020,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,9.457674549
FR,15-06-2020,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,716.0
FR,15-06-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,0.0
FR,15-06-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,4.0
FR,15-06-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,0.0
FR,15-06-2020,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,75.36868616
FR,15-06-2020,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,15-06-2020,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,10.19861455
FR,15-06-2020,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,15-06-2020,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2772.0
FR,15-06-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,9.132992327
FR,15-06-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.473224044
FR,15-06-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,0.99414469
FR,15-06-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,0.999065362
FR,22-06-2020,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,9.491400491
FR,22-06-2020,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,719.0
FR,22-06-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,0.0
FR,22-06-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,4.0
FR,22-06-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,0.0
FR,22-06-2020,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,76.1251626
FR,22-06-2020,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,22-06-2020,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,9.979425377
FR,22-06-2020,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,22-06-2020,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2761.0
FR,22-06-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,9.161764706
FR,22-06-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.512803385
FR,22-06-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,0.990975866
FR,22-06-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,0.994883435
FR,29-06-2020,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,9.46331466
FR,29-06-2020,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,725.0
FR,29-06-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,0.0
FR,29-06-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,3.0
FR,29-06-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,0.0
FR,29-06-2020,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,75.95491187
FR,29-06-2020,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,29-06-2020,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,9.998131012
FR,29-06-2020,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,29-06-2020,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2753.0
FR,29-06-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,9.177996886
FR,29-06-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.483241409
FR,29-06-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,0.997128477
FR,29-06-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,0.986642391
FR,6/7/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,9.056668184
FR,6/7/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,753.0
FR,6/7/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,7.0
FR,6/7/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,6.0
FR,6/7/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,5.0
FR,6/7/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,68.83397815
FR,6/7/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,6/7/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,9.986459766
FR,6/7/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,6/7/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2772.0
FR,6/7/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,9.164637116
FR,6/7/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.460567823
FR,6/7/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,0.998588287
FR,6/7/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,0.989065238
FR,13-07-2020,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,9.279150412
FR,13-07-2020,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,745.0
FR,13-07-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,23.0
FR,13-07-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,19.0
FR,13-07-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,14.0
FR,13-07-2020,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,75.36844387
FR,13-07-2020,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,13-07-2020,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,10.09224025
FR,13-07-2020,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,13-07-2020,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2754.0
FR,13-07-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,9.214948705
FR,13-07-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.278669725
FR,13-07-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,0.993090785
FR,13-07-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,1.008502455
FR,20-07-2020,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,9.337786038
FR,20-07-2020,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,736.0
FR,20-07-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,23.0
FR,20-07-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,15.0
FR,20-07-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,12.0
FR,20-07-2020,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,76.60982693
FR,20-07-2020,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,20-07-2020,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,10.03801753
FR,20-07-2020,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,20-07-2020,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2702.0
FR,20-07-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,9.194059406
FR,20-07-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.293922459
FR,20-07-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,0.99537334
FR,20-07-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,1.006872583
FR,27-07-2020,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,9.429296682
FR,27-07-2020,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,731.0
FR,27-07-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,0.0
FR,27-07-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,6.0
FR,27-07-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,0.0
FR,27-07-2020,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,76.19266964
FR,27-07-2020,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,27-07-2020,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,9.961669294
FR,27-07-2020,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,27-07-2020,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2714.0
FR,27-07-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,9.160696517
FR,27-07-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.421607378
FR,27-07-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,0.999018873
FR,27-07-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,0.993228463
FR,3/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,9.404907255
FR,3/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,726.0
FR,3/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,4.0
FR,3/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,6.0
FR,3/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,2.0
FR,3/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,74.20403851
FR,3/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,3/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,10.01187598
FR,3/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,3/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2660.0
FR,3/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,9.099352052
FR,3/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.41572238
FR,3/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,1.005721928
FR,3/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,0.99385732
FR,10/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,9.423902196
FR,10/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,713.0
FR,10/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,1.0
FR,10/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,5.0
FR,10/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,0.0
FR,10/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,76.22567365
FR,10/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,10/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,10.07864955
FR,10/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,10/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2573.0
FR,10/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,9.136656891
FR,10/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.393427741
FR,10/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,1.001645661
FR,10/8/2020 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,0.996239675
FR,17-08-2020,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,9.273253012
FR,17-08-2020,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,720.0
FR,17-08-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,0.0
FR,17-08-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,4.0
FR,17-08-2020,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,0.0
FR,17-08-2020,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,73.20216868
FR,17-08-2020,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,17-08-2020,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,9.566555669
FR,17-08-2020,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,17-08-2020,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2613.0
FR,17-08-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,9.175429185
FR,17-08-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.41048522
FR,17-08-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,0.997409047
FR,17-08-2020,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,0.994416951
FR,24-08-2020,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,9.029368576
